ts,lat,lng,kalman_speed,endpoint_speed,final_speed,is_stale,is_stationary,raw_dist,raw_dt,raw_implied,stat_count
1773231322000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1283
1773231327000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,1284
1773231331000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1285
1773231333000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1286
1773231336000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1287
1773231340000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1288
1773231342000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1289
1773231345000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1290
1773231351000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,6.00,0.00,1291
1773231353000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1292
1773231357000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1293
1773231364000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,7.00,0.00,1294
1773231369000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,1295
1773231371000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1296
1773231374000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1297
1773231378000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1298
1773231380000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1299
1773231383000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1300
1773231387000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1301
1773231389000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1302
1773231394000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,1303
1773231396000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1304
1773231406000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,10.00,0.00,1305
1773231410000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1306
1773231412000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1307
1773231415000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1308
1773231424000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,9.00,0.00,1309
1773231426000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1310
1773231429000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1311
1773231431000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1312
1773231435000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1313
1773231437000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1314
1773231443000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,6.00,0.00,1315
1773231446000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1316
1773231450000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1317
1773231452000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1318
1773231455000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1319
1773231457000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1320
1773231459000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1321
1773231463000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1322
1773231465000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1323
1773231467000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1324
1773231470000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1325
1773231473000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1326
1773231477000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1327
1773231479000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1328
1773231484000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,1329
1773231486000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1330
1773231489000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1331
1773231492000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1332
1773231497000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,1333
1773231501000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1334
1773231504000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1335
1773231507000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1336
1773231510000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1337
1773231512000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1338
1773231515000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1339
1773231517000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1340
1773231521000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1341
1773231527000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,6.00,0.00,1342
1773231529000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1343
1773231532000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1344
1773231534000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1345
1773231536000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1346
1773231541000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,1347
1773231544000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1348
1773231550000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,6.00,0.00,1349
1773231553000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1350
1773231555000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1351
1773231560000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,1352
1773231563000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1353
1773231565000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1354
1773231570000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,1355
1773231574000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,1356
1773231576000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,1357
1773231579000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,1358
1773231584000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,1359
1773231589000,64.1234432,-21.7875538333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,1360
