ts,lat,lng,kalman_speed,endpoint_speed,final_speed,is_stale,is_stationary,raw_dist,raw_dt,raw_implied,stat_count
1773218922000,64.0769066666667,-21.9367333333333,0.00,0.00,0.00,false,false,0.00,0.00,0.00,0
1773218928000,64.076905,-21.9367333333333,0.12,0.00,0.00,true,false,0.19,6.00,0.11,1
1773218930000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,2
1773218934000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.02,4.00,0.01,3
1773218936000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,4
1773218939000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,5
1773218941000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,6
1773218943000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,7
1773218947000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,8
1773218949000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,9
1773218951000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,10
1773218954000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,11
1773218956000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,12
1773218959000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,13
1773218961000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,14
1773218965000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,15
1773218969000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,16
1773218973000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,17
1773218975000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,18
1773218978000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,19
1773218982000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,20
1773218985000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,21
1773218990000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,22
1773218994000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,23
1773218999000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,24
1773219001000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,25
1773219003000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,26
1773219013000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,10.00,0.00,27
1773219020000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,7.00,0.00,28
1773219022000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,29
1773219026000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,30
1773219028000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,31
1773219032000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,32
1773219036000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,33
1773219038000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,34
1773219041000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,35
1773219044000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,36
1773219049000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,37
1773219051000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,38
1773219054000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,39
1773219056000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,40
1773219059000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,41
1773219062000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,42
1773219067000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,5.00,0.00,43
1773219070000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,44
1773219076000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,6.00,0.00,45
1773219079000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,46
1773219081000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,47
1773219084000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,48
1773219087000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,49
1773219091000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,50
1773219095000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,51
1773219097000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,52
1773219100000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,53
1773219104000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,54
1773219110000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,6.00,0.00,55
1773219114000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,56
1773219116000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,57
1773219119000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,3.00,0.00,58
1773219123000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,59
1773219125000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,60
1773219129000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,4.00,0.00,61
1773219131000,64.076905,-21.9367333333333,0.00,0.00,0.00,true,true,0.00,2.00,0.00,62
1773219133000,64.076945,-21.9366833333333,0.00,0.00,0.00,true,true,5.06,2.00,9.11,63
1773219135000,64.07696,-21.9366333333333,0.00,0.00,0.00,true,true,4.38,2.00,7.89,64
1773219137000,64.07696,-21.9366333333333,0.00,0.00,0.00,true,true,1.40,2.00,2.52,65
1773219143000,64.07702,-21.9363,14.23,6.34,6.02,false,false,17.94,6.00,10.76,0
